0.0530196, -0.02, 0.1
0.06, 0.02, 0.0960789
0.0530196, -0.02, 0.1
0.06, -0.02, 0.0960789
0.0530196, -0.02, 0.1
0.0530196, 0.02, 0.1
0.02, 0.02, 0.111511
0.0530196, -0.02, 0.1
0.02, 0.02, 0.111511
0.02, -0.02, 0.111511
0.02, -0.0530196, 0.1
0.0530196, -0.02, 0.1
0.02, -0.02, 0.111511
-0.02, -0.0530196, 0.1
0.02, -0.0530196, 0.1
0.02, -0.02, 0.111511
-0.02, -0.0530196, 0.1
0.02, -0.02, 0.111511
-0.02, -0.02, 0.111511
0.02, -0.06, 0.0960789
0.02, -0.0530196, 0.1
-0.02, -0.0530196, 0.1
0.02, -0.06, 0.0960789
-0.02, -0.0530196, 0.1
-0.02, -0.06, 0.0960789
-0.02, -0.0960789, 0.06
0.02, -0.0960789, 0.06
0.02, -0.06, 0.0960789
-0.02, -0.0960789, 0.06
0.02, -0.06, 0.0960789
-0.02, -0.06, 0.0960789
0.02, -0.1, 0.0530196
0.02, -0.0960789, 0.06
-0.02, -0.0960789, 0.06
0.02, -0.1, 0.0530196
-0.02, -0.0960789, 0.06
-0.02, -0.1, 0.0530196
-0.02, -0.111511, 0.02
0.02, -0.111511, 0.02
0.02, -0.1, 0.0530196
-0.02, -0.111511, 0.02
0.02, -0.1, 0.0530196
-0.02, -0.1, 0.0530196
0.02, -0.111511, -0.02
0.02, -0.111511, 0.02
-0.02, -0.111511, 0.02
0.02, -0.111511, -0.02
-0.02, -0.111511, 0.02
-0.02, -0.111511, -0.02
0.02, -0.1, -0.0530196
0.02, -0.111511, -0.02
-0.02, -0.111511, -0.02
0.02, -0.1, -0.0530196
-0.02, -0.111511, -0.02
-0.02, -0.1, -0.0530196
-0.02, -0.0960789, -0.06
0.02, -0.0960789, -0.06
0.02, -0.1, -0.0530196
-0.02, -0.0960789, -0.06
0.02, -0.1, -0.0530196
-0.02, -0.1, -0.0530196
0.02, -0.06, -0.0960789
0.02, -0.0960789, -0.06
-0.02, -0.0960789, -0.06
0.02, -0.06, -0.0960789
-0.02, -0.0960789, -0.06
-0.02, -0.06, -0.0960789
-0.02, -0.0530196, -0.1
0.02, -0.0530196, -0.1
0.02, -0.06, -0.0960789
-0.02, -0.0530196, -0.1
0.02, -0.06, -0.0960789
-0.02, -0.06, -0.0960789
0.02, -0.02, -0.111511
0.02, -0.0530196, -0.1
-0.02, -0.0530196, -0.1
0.02, -0.02, -0.111511
-0.02, -0.0530196, -0.1
-0.02, -0.02, -0.111511
-0.02, 0.02, -0.111511
0.02, 0.02, -0.111511
0.02, -0.02, -0.111511
-0.02, 0.02, -0.111511
0.02, -0.02, -0.111511
-0.02, -0.02, -0.111511
-0.02, 0.0530196, -0.1
0.02, 0.0530196, -0.1
0.02, 0.02, -0.111511
-0.02, 0.0530196, -0.1
0.02, 0.02, -0.111511
-0.02, 0.02, -0.111511
0.02, 0.06, -0.0960789
0.02, 0.0530196, -0.1
-0.02, 0.0530196, -0.1
0.02, 0.06, -0.0960789
-0.02, 0.0530196, -0.1
-0.02, 0.06, -0.0960789
-0.02, 0.0960789, -0.06
0.02, 0.0960789, -0.06
0.02, 0.06, -0.0960789
-0.02, 0.0960789, -0.06
0.02, 0.06, -0.0960789
-0.02, 0.06, -0.0960789
0.02, 0.1, -0.0530196
0.02, 0.0960789, -0.06
-0.02, 0.0960789, -0.06
0.02, 0.1, -0.0530196
-0.02, 0.0960789, -0.06
-0.02, 0.1, -0.0530196
-0.02, 0.111511, -0.02
0.02, 0.111511, -0.02
0.02, 0.1, -0.0530196
-0.02, 0.111511, -0.02
0.02, 0.1, -0.0530196
-0.02, 0.1, -0.0530196
-0.02, 0.111511, 0.02
0.02, 0.111511, 0.02
0.02, 0.111511, -0.02
-0.02, 0.111511, 0.02
0.02, 0.111511, -0.02
-0.02, 0.111511, -0.02
0.02, 0.1, 0.0530196
0.02, 0.111511, 0.02
-0.02, 0.111511, 0.02
0.02, 0.1, 0.0530196
-0.02, 0.111511, 0.02
-0.02, 0.1, 0.0530196
-0.02, 0.0960789, 0.06
0.02, 0.0960789, 0.06
0.02, 0.1, 0.0530196
-0.02, 0.0960789, 0.06
0.02, 0.1, 0.0530196
-0.02, 0.1, 0.0530196
0.02, 0.06, 0.0960789
0.02, 0.0960789, 0.06
-0.02, 0.0960789, 0.06
0.02, 0.06, 0.0960789
-0.02, 0.0960789, 0.06
-0.02, 0.06, 0.0960789
-0.02, 0.0530196, 0.1
0.02, 0.0530196, 0.1
0.02, 0.06, 0.0960789
-0.02, 0.0530196, 0.1
0.02, 0.06, 0.0960789
-0.02, 0.06, 0.0960789
0.02, 0.02, 0.111511
0.02, 0.0530196, 0.1
-0.02, 0.0530196, 0.1
0.02, 0.02, 0.111511
-0.02, 0.0530196, 0.1
-0.02, 0.02, 0.111511
-0.02, 0.0530196, 0.1
-0.0530196, 0.02, 0.1
-0.02, 0.02, 0.111511
-0.02, 0.02, 0.111511
-0.0530196, 0.02, 0.1
-0.0530196, -0.02, 0.1
-0.02, 0.02, 0.111511
-0.0530196, -0.02, 0.1
-0.02, -0.02, 0.111511
-0.0530196, -0.02, 0.1
-0.0530196, 0.02, 0.1
-0.06, 0.02, 0.0960789
-0.0530196, -0.02, 0.1
-0.06, 0.02, 0.0960789
-0.06, -0.02, 0.0960789
-0.06, 0.02, 0.0960789
-0.0960789, 0.02, 0.06
-0.0960789, -0.02, 0.06
-0.06, 0.02, 0.0960789
-0.0960789, -0.02, 0.06
-0.06, -0.02, 0.0960789
-0.0960789, -0.02, 0.06
-0.0960789, 0.02, 0.06
-0.1, 0.02, 0.0530196
-0.0960789, -0.02, 0.06
-0.1, 0.02, 0.0530196
-0.1, -0.02, 0.0530196
-0.0775881, 0.06, 0.06
-0.0960789, 0.06, 0.02
-0.1, 0.0530196, 0.02
-0.0775881, 0.06, 0.06
-0.1, 0.0530196, 0.02
-0.1, 0.02, 0.0530196
-0.0960789, 0.02, 0.06
-0.0775881, 0.06, 0.06
-0.1, 0.02, 0.0530196
-0.1, 0.0530196, 0.02
-0.0960789, 0.06, 0.02
-0.0960789, 0.06, -0.02
-0.1, 0.0530196, 0.02
-0.0960789, 0.06, -0.02
-0.1, 0.0530196, -0.02
-0.0960789, 0.06, -0.02
-0.0775881, 0.06, -0.06
-0.0960789, 0.02, -0.06
-0.0960789, 0.06, -0.02
-0.0960789, 0.02, -0.06
-0.1, 0.02, -0.0530196
-0.1, 0.0530196, -0.02
-0.0960789, 0.06, -0.02
-0.1, 0.02, -0.0530196
-0.0775881, 0.06, -0.06
-0.0960789, 0.06, -0.02
-0.06, 0.0960789, -0.02
-0.0775881, 0.06, -0.06
-0.06, 0.0960789, -0.02
-0.06, 0.0775881, -0.06
-0.0775881, 0.06, -0.06
-0.06, 0.0775881, -0.06
-0.06, 0.06, -0.0775881
-0.1, 0.02, -0.0530196
-0.0960789, 0.02, -0.06
-0.0960789, -0.02, -0.06
-0.1, 0.02, -0.0530196
-0.0960789, -0.02, -0.06
-0.1, -0.02, -0.0530196
-0.0960789, -0.02, -0.06
-0.0960789, 0.02, -0.06
-0.06, 0.02, -0.0960789
-0.0960789, -0.02, -0.06
-0.06, 0.02, -0.0960789
-0.06, -0.02, -0.0960789
-0.0775881, -0.06, -0.06
-0.0960789, -0.02, -0.06
-0.06, -0.02, -0.0960789
-0.0775881, -0.06, -0.06
-0.06, -0.02, -0.0960789
-0.06, -0.06, -0.0775881
-0.06, 0.02, -0.0960789
-0.0530196, 0.02, -0.1
-0.0530196, -0.02, -0.1
-0.06, 0.02, -0.0960789
-0.0530196, -0.02, -0.1
-0.06, -0.02, -0.0960789
-0.0775881, -0.06, -0.06
-0.0960789, -0.06, -0.02
-0.1, -0.0530196, -0.02
-0.0775881, -0.06, -0.06
-0.1, -0.0530196, -0.02
-0.1, -0.02, -0.0530196
-0.0960789, -0.02, -0.06
-0.0775881, -0.06, -0.06
-0.1, -0.02, -0.0530196
-0.0960789, -0.06, -0.02
-0.0960789, -0.06, 0.02
-0.1, -0.0530196, 0.02
-0.0960789, -0.06, -0.02
-0.1, -0.0530196, 0.02
-0.1, -0.0530196, -0.02
-0.06, -0.0960789, 0.02
-0.0960789, -0.06, 0.02
-0.0960789, -0.06, -0.02
-0.06, -0.0960789, 0.02
-0.0960789, -0.06, -0.02
-0.06, -0.0960789, -0.02
-0.0530196, -0.1, -0.02
-0.0530196, -0.1, 0.02
-0.06, -0.0960789, 0.02
-0.0530196, -0.1, -0.02
-0.06, -0.0960789, 0.02
-0.06, -0.0960789, -0.02
-0.1, -0.0530196, 0.02
-0.111511, -0.02, 0.02
-0.111511, -0.02, -0.02
-0.1, -0.0530196, 0.02
-0.111511, -0.02, -0.02
-0.1, -0.0530196, -0.02
-0.111511, -0.02, 0.02
-0.1, -0.0530196, 0.02
-0.1, -0.02, 0.0530196
-0.111511, -0.02, 0.02
-0.111511, 0.02, 0.02
-0.111511, 0.02, -0.02
-0.111511, -0.02, 0.02
-0.111511, 0.02, -0.02
-0.111511, -0.02, -0.02
-0.06, -0.0960789, -0.02
-0.0960789, -0.06, -0.02
-0.0775881, -0.06, -0.06
-0.06, -0.0960789, -0.02
-0.0775881, -0.06, -0.06
-0.06, -0.0775881, -0.06
-0.1, -0.0530196, -0.02
-0.111511, -0.02, -0.02
-0.1, -0.02, -0.0530196
-0.111511, -0.02, -0.02
-0.111511, 0.02, -0.02
-0.1, 0.02, -0.0530196
-0.111511, -0.02, -0.02
-0.1, 0.02, -0.0530196
-0.1, -0.02, -0.0530196
-0.111511, 0.02, -0.02
-0.1, 0.0530196, -0.02
-0.1, 0.02, -0.0530196
-0.0960789, 0.06, -0.02
-0.0960789, 0.06, 0.02
-0.06, 0.0960789, 0.02
-0.0960789, 0.06, -0.02
-0.06, 0.0960789, 0.02
-0.06, 0.0960789, -0.02
-0.06, 0.0960789, 0.02
-0.0530196, 0.1, 0.02
-0.0530196, 0.1, -0.02
-0.06, 0.0960789, 0.02
-0.0530196, 0.1, -0.02
-0.06, 0.0960789, -0.02
-0.111511, 0.02, -0.02
-0.111511, 0.02, 0.02
-0.1, 0.0530196, 0.02
-0.111511, 0.02, -0.02
-0.1, 0.0530196, 0.02
-0.1, 0.0530196, -0.02
-0.0960789, 0.06, 0.02
-0.0775881, 0.06, 0.06
-0.06, 0.0775881, 0.06
-0.0960789, 0.06, 0.02
-0.06, 0.0775881, 0.06
-0.06, 0.0960789, 0.02
-0.06, 0.0775881, 0.06
-0.0775881, 0.06, 0.06
-0.06, 0.06, 0.0775881
-0.0960789, -0.06, 0.02
-0.0775881, -0.06, 0.06
-0.0960789, -0.02, 0.06
-0.0960789, -0.06, 0.02
-0.0960789, -0.02, 0.06
-0.1, -0.02, 0.0530196
-0.1, -0.0530196, 0.02
-0.0960789, -0.06, 0.02
-0.1, -0.02, 0.0530196
-0.1, 0.02, 0.0530196
-0.111511, 0.02, 0.02
-0.111511, -0.02, 0.02
-0.1, 0.02, 0.0530196
-0.111511, -0.02, 0.02
-0.1, -0.02, 0.0530196
-0.06, 0.06, 0.0775881
-0.0775881, 0.06, 0.06
-0.0960789, 0.02, 0.06
-0.06, 0.06, 0.0775881
-0.0960789, 0.02, 0.06
-0.06, 0.02, 0.0960789
-0.06, -0.02, 0.0960789
-0.0960789, -0.02, 0.06
-0.0775881, -0.06, 0.06
-0.06, -0.02, 0.0960789
-0.0775881, -0.06, 0.06
-0.06, -0.06, 0.0775881
-0.0775881, -0.06, 0.06
-0.06, -0.0775881, 0.06
-0.06, -0.06, 0.0775881
-0.02, 0.111511, 0.02
-0.0530196, 0.1, 0.02
-0.02, 0.1, 0.0530196
0.02, 0.111511, 0.02
0.0530196, 0.1, 0.02
0.0530196, 0.1, -0.02
0.02, 0.111511, 0.02
0.0530196, 0.1, -0.02
0.02, 0.111511, -0.02
-0.0530196, 0.1, -0.02
-0.0530196, 0.1, 0.02
-0.02, 0.111511, 0.02
-0.0530196, 0.1, -0.02
-0.02, 0.111511, 0.02
-0.02, 0.111511, -0.02
0.02, 0.111511, -0.02
0.0530196, 0.1, -0.02
0.02, 0.1, -0.0530196
-0.0530196, 0.1, -0.02
-0.02, 0.111511, -0.02
-0.02, 0.1, -0.0530196
0.02, 0.0960789, -0.06
0.06, 0.0775881, -0.06
0.06, 0.06, -0.0775881
0.02, 0.0960789, -0.06
0.06, 0.06, -0.0775881
0.02, 0.06, -0.0960789
0.06, 0.0775881, -0.06
0.0775881, 0.06, -0.06
0.06, 0.06, -0.0775881
0.06, 0.06, -0.0775881
0.0775881, 0.06, -0.06
0.0960789, 0.02, -0.06
0.06, 0.06, -0.0775881
0.0960789, 0.02, -0.06
0.06, 0.02, -0.0960789
0.06, 0.02, -0.0960789
0.0960789, 0.02, -0.06
0.0960789, -0.02, -0.06
0.06, 0.02, -0.0960789
0.0960789, -0.02, -0.06
0.06, -0.02, -0.0960789
0.06, -0.02, -0.0960789
0.0960789, -0.02, -0.06
0.0775881, -0.06, -0.06
0.06, -0.02, -0.0960789
0.0775881, -0.06, -0.06
0.06, -0.06, -0.0775881
0.0775881, -0.06, -0.06
0.06, -0.0775881, -0.06
0.06, -0.06, -0.0775881
0.0775881, -0.06, -0.06
0.0960789, -0.06, -0.02
0.06, -0.0960789, -0.02
0.0775881, -0.06, -0.06
0.06, -0.0960789, -0.02
0.06, -0.0775881, -0.06
0.0960789, -0.06, -0.02
0.0960789, -0.06, 0.02
0.06, -0.0960789, 0.02
0.0960789, -0.06, -0.02
0.06, -0.0960789, 0.02
0.06, -0.0960789, -0.02
0.0960789, -0.06, 0.02
0.0775881, -0.06, 0.06
0.06, -0.0775881, 0.06
0.0960789, -0.06, 0.02
0.06, -0.0775881, 0.06
0.06, -0.0960789, 0.02
0.06, -0.0775881, 0.06
0.0775881, -0.06, 0.06
0.06, -0.06, 0.0775881
0.06, -0.0960789, 0.02
0.0530196, -0.1, 0.02
0.0530196, -0.1, -0.02
0.06, -0.0960789, 0.02
0.0530196, -0.1, -0.02
0.06, -0.0960789, -0.02
0.0530196, -0.02, -0.1
0.0530196, 0.02, -0.1
0.06, 0.02, -0.0960789
0.0530196, -0.02, -0.1
0.06, 0.02, -0.0960789
0.06, -0.02, -0.0960789
-0.06, 0.0775881, -0.06
-0.02, 0.0960789, -0.06
-0.02, 0.06, -0.0960789
-0.06, 0.0775881, -0.06
-0.02, 0.06, -0.0960789
-0.06, 0.06, -0.0775881
0.06, 0.02, -0.0960789
0.0530196, 0.02, -0.1
0.02, 0.0530196, -0.1
0.06, 0.02, -0.0960789
0.02, 0.0530196, -0.1
0.02, 0.06, -0.0960789
0.06, 0.06, -0.0775881
0.06, 0.02, -0.0960789
0.02, 0.06, -0.0960789
-0.02, 0.06, -0.0960789
-0.02, 0.0530196, -0.1
-0.0530196, 0.02, -0.1
-0.02, 0.06, -0.0960789
-0.0530196, 0.02, -0.1
-0.06, 0.02, -0.0960789
-0.06, 0.06, -0.0775881
-0.02, 0.06, -0.0960789
-0.06, 0.02, -0.0960789
-0.0530196, 0.02, -0.1
-0.02, 0.0530196, -0.1
-0.02, 0.02, -0.111511
0.02, 0.02, -0.111511
0.0530196, 0.02, -0.1
0.0530196, -0.02, -0.1
0.02, 0.02, -0.111511
0.0530196, -0.02, -0.1
0.02, -0.02, -0.111511
-0.0530196, -0.02, -0.1
-0.0530196, 0.02, -0.1
-0.02, 0.02, -0.111511
-0.0530196, -0.02, -0.1
-0.02, 0.02, -0.111511
-0.02, -0.02, -0.111511
0.0530196, -0.02, -0.1
0.02, -0.0530196, -0.1
0.02, -0.02, -0.111511
-0.02, -0.0530196, -0.1
-0.0530196, -0.02, -0.1
-0.02, -0.02, -0.111511
0.0530196, -0.02, -0.1
0.06, -0.02, -0.0960789
0.06, -0.06, -0.0775881
0.0530196, -0.02, -0.1
0.06, -0.06, -0.0775881
0.02, -0.06, -0.0960789
0.02, -0.0530196, -0.1
0.0530196, -0.02, -0.1
0.02, -0.06, -0.0960789
-0.0530196, -0.02, -0.1
-0.02, -0.0530196, -0.1
-0.02, -0.06, -0.0960789
-0.0530196, -0.02, -0.1
-0.02, -0.06, -0.0960789
-0.06, -0.06, -0.0775881
-0.06, -0.02, -0.0960789
-0.0530196, -0.02, -0.1
-0.06, -0.06, -0.0775881
-0.02, -0.06, -0.0960789
-0.02, -0.0960789, -0.06
-0.06, -0.0775881, -0.06
-0.02, -0.06, -0.0960789
-0.06, -0.0775881, -0.06
-0.06, -0.06, -0.0775881
0.06, -0.0775881, -0.06
0.06, -0.0960789, -0.02
0.0530196, -0.1, -0.02
0.06, -0.0775881, -0.06
0.0530196, -0.1, -0.02
0.02, -0.1, -0.0530196
0.02, -0.0960789, -0.06
0.06, -0.0775881, -0.06
0.02, -0.1, -0.0530196
-0.02, -0.1, -0.0530196
-0.0530196, -0.1, -0.02
-0.06, -0.0960789, -0.02
-0.02, -0.1, -0.0530196
-0.06, -0.0960789, -0.02
-0.06, -0.0775881, -0.06
-0.02, -0.0960789, -0.06
-0.02, -0.1, -0.0530196
-0.06, -0.0775881, -0.06
0.0530196, -0.1, -0.02
0.02, -0.111511, -0.02
0.02, -0.1, -0.0530196
-0.02, -0.111511, -0.02
-0.0530196, -0.1, -0.02
-0.02, -0.1, -0.0530196
0.0530196, -0.1, -0.02
0.0530196, -0.1, 0.02
0.02, -0.111511, 0.02
0.0530196, -0.1, -0.02
0.02, -0.111511, 0.02
0.02, -0.111511, -0.02
-0.02, -0.111511, 0.02
-0.0530196, -0.1, 0.02
-0.0530196, -0.1, -0.02
-0.02, -0.111511, 0.02
-0.0530196, -0.1, -0.02
-0.02, -0.111511, -0.02
-0.0530196, -0.1, 0.02
-0.02, -0.111511, 0.02
-0.02, -0.1, 0.0530196
0.06, -0.0960789, 0.02
0.06, -0.0775881, 0.06
0.02, -0.0960789, 0.06
0.06, -0.0960789, 0.02
0.02, -0.0960789, 0.06
0.02, -0.1, 0.0530196
0.0530196, -0.1, 0.02
0.06, -0.0960789, 0.02
0.02, -0.1, 0.0530196
-0.02, -0.1, 0.0530196
-0.02, -0.0960789, 0.06
-0.06, -0.0775881, 0.06
-0.02, -0.1, 0.0530196
-0.06, -0.0775881, 0.06
-0.06, -0.0960789, 0.02
-0.0530196, -0.1, 0.02
-0.02, -0.1, 0.0530196
-0.06, -0.0960789, 0.02
0.02, -0.0960789, 0.06
0.06, -0.0775881, 0.06
0.06, -0.06, 0.0775881
0.02, -0.0960789, 0.06
0.06, -0.06, 0.0775881
0.02, -0.06, 0.0960789
-0.06, -0.0775881, 0.06
-0.02, -0.0960789, 0.06
-0.02, -0.06, 0.0960789
-0.06, -0.0775881, 0.06
-0.02, -0.06, 0.0960789
-0.06, -0.06, 0.0775881
-0.0530196, -0.02, 0.1
-0.02, -0.0530196, 0.1
-0.02, -0.02, 0.111511
0.02, -0.02, 0.111511
0.02, 0.02, 0.111511
-0.02, 0.02, 0.111511
0.02, -0.02, 0.111511
-0.02, 0.02, 0.111511
-0.02, -0.02, 0.111511
0.0530196, 0.02, 0.1
0.06, 0.02, 0.0960789
0.06, 0.06, 0.0775881
0.0530196, 0.02, 0.1
0.06, 0.06, 0.0775881
0.02, 0.06, 0.0960789
0.02, 0.0530196, 0.1
0.0530196, 0.02, 0.1
0.02, 0.06, 0.0960789
0.1, -0.0530196, 0.02
0.0960789, -0.06, 0.02
0.0960789, -0.06, -0.02
0.1, -0.0530196, 0.02
0.0960789, -0.06, -0.02
0.1, -0.0530196, -0.02
0.0960789, -0.02, -0.06
0.0960789, 0.02, -0.06
0.1, 0.02, -0.0530196
0.0960789, -0.02, -0.06
0.1, 0.02, -0.0530196
0.1, -0.02, -0.0530196
0.111511, 0.02, -0.02
0.111511, 0.02, 0.02
0.111511, -0.02, 0.02
0.111511, 0.02, -0.02
0.111511, -0.02, 0.02
0.111511, -0.02, -0.02
0.0530196, 0.1, -0.02
0.0530196, 0.1, 0.02
0.06, 0.0960789, 0.02
0.0530196, 0.1, -0.02
0.06, 0.0960789, 0.02
0.06, 0.0960789, -0.02
0.0960789, 0.06, 0.02
0.0775881, 0.06, 0.06
0.0960789, 0.02, 0.06
0.0960789, 0.06, 0.02
0.0960789, 0.02, 0.06
0.1, 0.02, 0.0530196
0.1, 0.0530196, 0.02
0.0960789, 0.06, 0.02
0.1, 0.02, 0.0530196
0.06, 0.0775881, 0.06
0.06, 0.0960789, 0.02
0.0530196, 0.1, 0.02
0.06, 0.0775881, 0.06
0.0530196, 0.1, 0.02
0.02, 0.1, 0.0530196
0.02, 0.0960789, 0.06
0.06, 0.0775881, 0.06
0.02, 0.1, 0.0530196
0.06, 0.0960789, -0.02
0.0960789, 0.06, -0.02
0.0775881, 0.06, -0.06
0.06, 0.0960789, -0.02
0.0775881, 0.06, -0.06
0.06, 0.0775881, -0.06
0.0960789, 0.02, 0.06
0.0775881, 0.06, 0.06
0.06, 0.06, 0.0775881
0.0960789, 0.02, 0.06
0.06, 0.06, 0.0775881
0.06, 0.02, 0.0960789
0.111511, 0.02, 0.02
0.1, 0.0530196, 0.02
0.1, 0.02, 0.0530196
0.0775881, 0.06, -0.06
0.0960789, 0.06, -0.02
0.1, 0.0530196, -0.02
0.0775881, 0.06, -0.06
0.1, 0.0530196, -0.02
0.1, 0.02, -0.0530196
0.0960789, 0.02, -0.06
0.0775881, 0.06, -0.06
0.1, 0.02, -0.0530196
0.0775881, -0.06, 0.06
0.0960789, -0.02, 0.06
0.06, -0.02, 0.0960789
0.0775881, -0.06, 0.06
0.06, -0.02, 0.0960789
0.06, -0.06, 0.0775881
0.0775881, -0.06, 0.06
0.0960789, -0.06, 0.02
0.1, -0.0530196, 0.02
0.0775881, -0.06, 0.06
0.1, -0.0530196, 0.02
0.1, -0.02, 0.0530196
0.0960789, -0.02, 0.06
0.0775881, -0.06, 0.06
0.1, -0.02, 0.0530196
0.0960789, -0.06, -0.02
0.0775881, -0.06, -0.06
0.0960789, -0.02, -0.06
0.0960789, -0.06, -0.02
0.0960789, -0.02, -0.06
0.1, -0.02, -0.0530196
0.1, -0.0530196, -0.02
0.0960789, -0.06, -0.02
0.1, -0.02, -0.0530196
0.06, 0.06, 0.0775881
0.06, 0.0775881, 0.06
0.02, 0.0960789, 0.06
0.06, 0.06, 0.0775881
0.02, 0.0960789, 0.06
0.02, 0.06, 0.0960789
0.0530196, 0.1, 0.02
0.02, 0.111511, 0.02
0.02, 0.1, 0.0530196
0.06, 0.0960789, -0.02
0.06, 0.0775881, -0.06
0.02, 0.0960789, -0.06
0.06, 0.0960789, -0.02
0.02, 0.0960789, -0.06
0.02, 0.1, -0.0530196
0.0530196, 0.1, -0.02
0.06, 0.0960789, -0.02
0.02, 0.1, -0.0530196
0.0530196, 0.02, 0.1
0.02, 0.0530196, 0.1
0.02, 0.02, 0.111511
0.02, 0.0530196, -0.1
0.0530196, 0.02, -0.1
0.02, 0.02, -0.111511
0.06, -0.02, 0.0960789
0.0530196, -0.02, 0.1
0.02, -0.0530196, 0.1
0.06, -0.02, 0.0960789
0.02, -0.0530196, 0.1
0.02, -0.06, 0.0960789
0.06, -0.06, 0.0775881
0.06, -0.02, 0.0960789
0.02, -0.06, 0.0960789
0.02, -0.111511, 0.02
0.0530196, -0.1, 0.02
0.02, -0.1, 0.0530196
0.06, -0.06, -0.0775881
0.06, -0.0775881, -0.06
0.02, -0.0960789, -0.06
0.06, -0.06, -0.0775881
0.02, -0.0960789, -0.06
0.02, -0.06, -0.0960789
-0.02, 0.06, 0.0960789
-0.02, 0.0960789, 0.06
-0.06, 0.0775881, 0.06
-0.02, 0.06, 0.0960789
-0.06, 0.0775881, 0.06
-0.06, 0.06, 0.0775881
-0.02, 0.0960789, 0.06
-0.02, 0.1, 0.0530196
-0.0530196, 0.1, 0.02
-0.02, 0.0960789, 0.06
-0.0530196, 0.1, 0.02
-0.06, 0.0960789, 0.02
-0.06, 0.0775881, 0.06
-0.02, 0.0960789, 0.06
-0.06, 0.0960789, 0.02
-0.0530196, 0.1, -0.02
-0.02, 0.1, -0.0530196
-0.02, 0.0960789, -0.06
-0.0530196, 0.1, -0.02
-0.02, 0.0960789, -0.06
-0.06, 0.0775881, -0.06
-0.06, 0.0960789, -0.02
-0.0530196, 0.1, -0.02
-0.06, 0.0775881, -0.06
-0.02, 0.0530196, 0.1
-0.02, 0.06, 0.0960789
-0.06, 0.06, 0.0775881
-0.02, 0.0530196, 0.1
-0.06, 0.06, 0.0775881
-0.06, 0.02, 0.0960789
-0.0530196, 0.02, 0.1
-0.02, 0.0530196, 0.1
-0.06, 0.02, 0.0960789
-0.1, 0.0530196, 0.02
-0.111511, 0.02, 0.02
-0.1, 0.02, 0.0530196
-0.0960789, 0.02, -0.06
-0.0775881, 0.06, -0.06
-0.06, 0.06, -0.0775881
-0.0960789, 0.02, -0.06
-0.06, 0.06, -0.0775881
-0.06, 0.02, -0.0960789
-0.02, -0.0530196, 0.1
-0.0530196, -0.02, 0.1
-0.06, -0.02, 0.0960789
-0.02, -0.0530196, 0.1
-0.06, -0.02, 0.0960789
-0.06, -0.06, 0.0775881
-0.02, -0.06, 0.0960789
-0.02, -0.0530196, 0.1
-0.06, -0.06, 0.0775881
-0.06, -0.0775881, 0.06
-0.0775881, -0.06, 0.06
-0.0960789, -0.06, 0.02
-0.06, -0.0775881, 0.06
-0.0960789, -0.06, 0.02
-0.06, -0.0960789, 0.02
-0.06, -0.0775881, -0.06
-0.0775881, -0.06, -0.06
-0.06, -0.06, -0.0775881
-0.00894427, 0.0178886, 8.74228e-09, 0
0.169941, 0.107331, -8.74228e-09, 0
0.170113, 0.103086, -0.00390182, 0
